id,artifact,kind,segment,offset,file_offset,size,compare_size,boundary_state,origin,state,name,source,evidence_ids,replay_command,notes
th04-main-bomb-stars-v178,th04-main,function,MAIN__TEXT,0x581D,0x11B0D,0x11D,0x11D,reviewed,authored,exact,bomb_stars_update_and_render_for,src/main/player/bomb_stars.cpp,ev-th04-main-authored-screen-target;ev-th04-main-authored-screen-map;ev-th04-main-bomb-stars-boundary-v178;ev-th04-main-target;ev-th04-main-format-integrity;ev-toolchain-surfaces;ev-th04-main-bomb-stars-codegen-v178;ev-th04-main-bomb-stars-toolchain-v178;ev-th04-main-bomb-stars-omf-v178;ev-th04-main-bomb-stars-cold-v178;ev-th04-main-bomb-stars-layout-v178;ev-th04-main-bomb-stars-raw-v178;ev-th04-main-bomb-stars-aggregate-candidate-v178;ev-ledger-consistency-exact14;ev-th04-main-bomb-stars-aggregate-final-v178,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-bomb-stars-v178 --run-id gptweb-v178-bomb-focused-candidate-008,"Natural TC4J exactly reconstructs the independent 0x11D MAIN__TEXT bomb-star renderer. Focused 134-owner plus candidate-state and post-promotion 213-owner cold replay pass raw bytes, exact MAP placement, the sole ordered MZ relocation, deterministic valid OMF, and dependency closure."
th04-main-marisa-shots-v179,th04-main,code-region,MAIN_TEXT,0x2F5F,0xF24F,0x874,0x874,reviewed,authored,exact,marisa_shots_tu,src/main/player/marisa_shot.cpp,ev-th04-main-target;ev-th04-main-format-integrity;ev-toolchain-surfaces;ev-th04-main-marisa-shots-owner-boundary-v179;ev-th04-main-marisa-late-boundaries-v179;ev-th04-main-marisa-shots-codegen-exact-v179;ev-th04-main-marisa-shots-toolchain-v179;ev-th04-main-marisa-shots-omf-exact-v179;ev-th04-main-marisa-shots-cold-v179;ev-th04-main-marisa-shots-layout-v179;ev-th04-main-marisa-shots-raw-v179;ev-th04-main-marisa-shots-aggregate-candidate-v179;ev-ledger-consistency-exact14;ev-th04-main-marisa-shots-aggregate-final-v179,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-marisa-shots-v179 --run-id gptweb-v179-marisa-shots-focused-exact-003,"Natural TC4J exactly reconstructs the complete 0x874 MAIN_TEXT Marisa-shot producer, including five compiler-owned post-RET switch-metadata regions. Focused two-build replay and the pre-promotion default-cohort aggregate pass raw bytes, exact MAP placement, ordered relocations, deterministic valid OMF, and dependency closure. Historical focused-negative-002 remains retained as superseded source-shape evidence."
th04-main-thicklaser-update-v181,th04-main,code-region,B4M_UPDATE_TEXT,0x22E4,0x17574,0x15A,0x15A,reviewed,authored,exact,thicklaser_update_tu,src/main/bullet/thicklaser_update.cpp,ev-th04-main-thicklaser-owner-boundary-v181;ev-th04-main-thicklaser-codegen-negative-v181;ev-th04-main-thicklaser-omf-v181;ev-th04-main-thicklaser-layout-v181;ev-th04-main-thicklaser-raw-negative-v181;ev-th04-main-thicklaser-slice-diagnostic-v181;ev-th04-main-thicklaser-aggregate-negative-v181;ev-th04-main-thicklaser-function-review-v181;ev-th04-main-thicklaser-assignment-negative-v215;ev-th04-main-target;ev-th04-main-format-integrity;ev-toolchain-surfaces;ev-th04-main-thicklaser-count-negative-v277;ev-th04-main-thicklaser-copy-crossgame-v345;ev-th04-main-thicklaser-copy-explicit-v345;ev-th04-main-thicklaser-toolchain-v345;ev-th04-main-thicklaser-omf-v345;ev-th04-main-thicklaser-cold-v345;ev-th04-main-thicklaser-layout-v345;ev-th04-main-thicklaser-raw-v345;ev-th04-main-thicklaser-aggregate-final-v345;ev-ledger-consistency-exact14,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-thicklaser-update-v181 --run-id gpt-5-6-sol-v345-thicklaser-symbolic-focused-003,"Complete 0x15A thick-laser producer is exact. Independently corroborated symbolic structure-copy source restores the historical register setup; focused 100-owner and default 253-owner A/B cold replays pass raw bytes, exact MAP, both ordered relocations, valid deterministic OMF, and aggregate acceptance."
th04-main-dialog-render-primitives-v182,th04-main,code-region,DIALOG_TEXT,0x24CE,0xE7BE,0xDA,0xDA,reviewed,authored,exact,dialog_render_primitives,src/main/dialog/render_primitives.inl,ev-th04-main-dialog-render-owner-boundary-v182;ev-th04-main-dialog-box-put-boundary-v182;ev-th04-main-dialog-copy-front-back-boundary-v182;ev-th04-main-dialog-face-unput-boundary-v182;ev-th04-main-dialog-render-layout-v182;ev-th04-main-dialog-render-raw-negative-v182;ev-th04-main-dialog-render-codegen-negative-v182;ev-th04-main-dialog-render-pc98-ide-negative-v182;ev-th04-main-dialog-render-natural-probe-v182;ev-th04-main-target;ev-th04-main-format-integrity;ev-toolchain-surfaces;ev-th04-main-dialog-render-crossgame-v382;ev-th04-main-dialog-render-hybrid-provenance-v394;ev-th04-main-dialog-render-fused-codegen-v394;ev-th04-main-dialog-render-toolchain-v394;ev-th04-main-dialog-render-omf-v394;ev-th04-main-dialog-render-cold-v394;ev-th04-main-dialog-render-layout-v394;ev-th04-main-dialog-render-raw-v394;ev-ledger-consistency-exact14;ev-th04-main-dialog-render-aggregate-candidate-v394;ev-th04-main-dialog-render-function-exact-review-v394;ev-th04-main-dialog-render-aggregate-final-v394,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-dialog-render-primitives-v182 --run-id gpt-web-dialog-render-v394-focused-004 --stage finalize,"v394 hybrid authored C++ reconstructs the complete 0xDA dialog-render owner. Independent TH05 target evidence supports only the irreducible low-level REP STOSW, TEST BX, compact LOOP, and register-direction statements. Hash-bound source replacement, focused A/B replay, and the 268-owner candidate aggregate reproduce all 218 bytes, exact fused MAP ownership, three ordered relocations, and valid deterministic TC86 OMF."
th04-main-scroll-subpixel-y-seg1-v183,th04-main,function,CIRCLE_TEXT,0x1120,0xD410,0x28,0x28,reviewed,authored,exact,scroll_subpixel_y_to_vram_seg1,src/main/scroll/scroll_subpixel_y.cpp,ev-th04-main-scroll-seg1-boundary-v183;ev-th04-main-scroll-seg1-codegen-v183;ev-th04-main-scroll-seg1-toolchain-v183;ev-th04-main-scroll-seg1-omf-v183;ev-th04-main-scroll-seg1-cold-v183;ev-th04-main-scroll-seg1-layout-v183;ev-th04-main-scroll-seg1-raw-v183;ev-th04-main-scroll-seg1-aggregate-candidate-v183;ev-th04-main-target;ev-th04-main-format-integrity;ev-toolchain-surfaces;ev-ledger-consistency-exact14;ev-th04-main-scroll-seg1-aggregate-final-v183,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-motion-seg1-asm-v183 --run-id gptweb-v183-motion-seg1-focused-002,"Natural TC4J exactly reconstructs the complete 0x28 CIRCLE_TEXT scroll conversion helper. Final focused two-cold replay plus candidate-state and post-promotion 216-owner aggregate replays pass raw bytes, exact MAP placement, empty ordered relocation overlap, deterministic valid OMF, and dependency closure."
th04-main-motion-seg1-asm-v183,th04-main,function,CIRCLE_TEXT,0x1148,0xD438,0x20,0x20,reviewed,original-asm,exact,PlayfieldMotion::update_seg1,src/main/math/motion_seg1.asm,ev-th04-main-motion-seg1-boundary-v183;ev-th04-main-motion-seg1-origin-v183;ev-th04-main-motion-seg1-tc4j-negative-v183;ev-th04-main-motion-seg1-toolchain-v183;ev-th04-main-motion-seg1-omf-v183;ev-th04-main-motion-seg1-cold-v183;ev-th04-main-motion-seg1-layout-v183;ev-th04-main-motion-seg1-raw-v183;ev-th04-main-motion-seg1-aggregate-candidate-v183;ev-th04-main-target;ev-th04-main-format-integrity;ev-toolchain-surfaces;ev-ledger-consistency-exact14;ev-th04-main-motion-seg1-aggregate-final-v183,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-motion-seg1-asm-v183 --run-id gptweb-v183-motion-seg1-focused-002,Independent TH04/TH05 target and same-game exact-producer evidence classify this 0x20 frameless motion updater as original-style assembly. Maintained symbolic TASM is exact in final focused two-cold replay plus candidate-state and post-promotion 216-owner aggregate replays; credit remains on the separate ASM track.
th04-main-circle-tile-core-asm-v184,th04-main,code-region,CIRCLE_TEXT,0x0EE6,0xD1D6,0x23A,0x23A,reviewed,original-asm,exact,circle_tile_core_asm_owner,src/main/tile/circle_core.asm,ev-th04-main-circle-tile-core-boundary-v184;ev-th04-main-circle-tile-core-origin-v184;ev-th04-main-circle-tile-core-codegen-negative-v184;ev-th04-main-circle-tile-core-omf-probe-v184;ev-th04-main-circle-tile-core-toolchain-v184;ev-th04-main-circle-tile-core-omf-v184;ev-th04-main-circle-tile-core-cold-v184;ev-th04-main-circle-tile-core-layout-v184;ev-th04-main-circle-tile-core-raw-v184;ev-th04-main-circle-tile-core-aggregate-candidate-v184;ev-th04-main-target;ev-th04-main-format-integrity;ev-toolchain-surfaces;ev-ledger-consistency-exact14;ev-th04-main-circle-tile-core-aggregate-final-v184,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-circle-tile-core-asm-v184 --run-id gptweb-v184-circle-tile-core-focused-003,"Original-style symbolic TASM exactly reconstructs the complete reviewed 0x23A CIRCLE_TEXT stage-tile core, including the source-owned EVEN byte. Independent TH05 target structure plus legal TC4J producer negatives support the origin classification. Focused 113-owner replay plus candidate-state and post-promotion 217-owner aggregates pass raw bytes, exact MAP ownership, ordered relocation overlap, valid deterministic OMF, and dependency closure."
th04-main-items-invalidate-v185,th04-main,function,CIRCLE_TEXT,0x160C,0xD8FC,0x4B,0x4B,reviewed,authored,exact,items_invalidate,src/main/item/invalidate.cpp,ev-th04-main-circle-dense-boundaries-v185;ev-th04-main-items-invalidate-boundary-v185;ev-th04-main-items-invalidate-codegen-v185;ev-th04-main-items-invalidate-layout-v185;ev-th04-main-items-invalidate-toolchain-v185;ev-th04-main-items-invalidate-omf-v185;ev-th04-main-items-invalidate-cold-v185;ev-th04-main-items-invalidate-layout-exact-v185;ev-th04-main-items-invalidate-raw-v185;ev-th04-main-items-invalidate-aggregate-candidate-v185;ev-th04-main-target;ev-th04-main-format-integrity;ev-toolchain-surfaces;ev-ledger-consistency-exact14;ev-th04-main-items-invalidate-aggregate-final-v185,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-items-invalidate-v185 --run-id gptweb-v185-items-invalidate-focused-007,"Natural TC4J exactly reconstructs the complete reviewed 0x4B items_invalidate() body. Final focused two-cold replay plus candidate-state and post-promotion 218-owner aggregate replays pass raw bytes, exact MAP placement, empty relocation overlap, deterministic valid OMF, and dependency closure. The following source-owned NOP remains a separate zero-credit replay gap."
th04-main-sparks-invalidate-v186,th04-main,function,CIRCLE_TEXT,0x17FE,0xDAEE,0x26,0x26,reviewed,authored,exact,sparks_invalidate,src/main/spark/invalidate.cpp,ev-th04-main-spark-lifecycle-boundaries-v186;ev-th04-main-sparks-invalidate-boundary-v186;ev-th04-main-sparks-invalidate-codegen-v186;ev-th04-main-sparks-invalidate-toolchain-v186;ev-th04-main-sparks-invalidate-omf-v186;ev-th04-main-sparks-invalidate-cold-v186;ev-th04-main-sparks-invalidate-layout-v186;ev-th04-main-sparks-invalidate-raw-v186;ev-th04-main-sparks-invalidate-aggregate-candidate-v186;ev-th04-main-target;ev-th04-main-format-integrity;ev-toolchain-surfaces;ev-ledger-consistency-exact14;ev-th04-main-sparks-invalidate-aggregate-final-v186,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-sparks-invalidate-v186 --run-id gptweb-v186-sparks-invalidate-focused-004,"Natural TC4J exactly reconstructs the complete reviewed 0x26 sparks_invalidate() body. Final focused two-cold replay plus the 219-owner candidate aggregate pass raw bytes, exact MAP placement, empty relocation overlap, deterministic valid OMF, and dependency closure. Neighboring spark update/render/init code remains zero-credit replay scaffold."
th04-main-sparks-init-v187,th04-main,function,CIRCLE_TEXT,0x1824,0xDB14,0x1E,0x1E,reviewed,authored,exact,sparks_init,src/main/spark/init.cpp,ev-th04-main-spark-lifecycle-boundaries-v186;ev-th04-main-sparks-init-codegen-v186;ev-th04-main-sparks-init-abi-v187;ev-th04-main-sparks-init-codegen-v187;ev-th04-main-sparks-init-boundary-v187;ev-th04-main-sparks-init-toolchain-v187;ev-th04-main-sparks-init-omf-v187;ev-th04-main-sparks-init-cold-v187;ev-th04-main-sparks-init-layout-v187;ev-th04-main-sparks-init-raw-v187;ev-th04-main-spark-header-impact-v187;ev-th04-main-sparks-init-aggregate-candidate-v187;ev-th04-main-target;ev-th04-main-format-integrity;ev-toolchain-surfaces;ev-ledger-consistency-exact14;ev-th04-main-sparks-init-function-exact-review-v187;ev-th04-main-sparks-init-aggregate-final-v187;ev-th04-main-sparks-init-current-focused-v187;ev-th04-main-sparks-init-current-aggregate-v187,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-sparks-init-v187 --run-id gptweb-v187-sparks-init-focused-current-001,"Natural TC4J exactly reconstructs the complete reviewed 0x1E _sparks_init body after localizing the target-proved mixed spark lifecycle linkage surface and expressing low-byte-only initialization semantics. Focused 116-owner two-cold replay plus 220-owner candidate and post-promotion aggregates pass raw bytes, exact MAP placement, ordered relocation at 0xC31F, valid deterministic OMF, and dependency closure. The header input changes OMF identities for dependent objects, but the full aggregate proves every accepted linked owner remains exact."
th04-main-item-splashes-render-v188,th04-main,function,CIRCLE_TEXT,0x168C,0xD97C,0x83,0x83,reviewed,authored,exact,item_splashes_render,src/main/item/splashes_render.cpp,ev-th04-main-spark-lifecycle-boundaries-v186;ev-th04-main-item-splashes-render-boundary-v188;ev-th04-main-item-splashes-render-codegen-v188;ev-th04-main-item-splash-dot-abi-v188;ev-th04-main-circle-render-crossgame-v188;ev-th04-main-item-splashes-render-focused-v188;ev-th04-main-item-splashes-render-aggregate-candidate-v188;ev-th04-main-target;ev-th04-main-format-integrity;ev-toolchain-surfaces;ev-ledger-consistency-exact14;ev-th04-main-item-splashes-render-toolchain-v188;ev-th04-main-item-splashes-render-omf-v188;ev-th04-main-item-splashes-render-layout-v188;ev-th04-main-item-splashes-render-raw-v188;ev-th04-main-item-splashes-render-function-review-v188;ev-th04-main-item-splashes-render-aggregate-final-v188;ev-th04-main-item-splashes-render-current-aggregate-v188,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-item-splashes-render-v188 --run-id gptweb-v188-item-splashes-render-focused-candidate-005,"Natural TC4J exactly reconstructs the complete reviewed 0x83 ITEM_SPLASHES_RENDER body. Focused 117-owner two-cold replay plus 221-owner candidate and post-promotion aggregates pass raw bytes, exact MAP placement, ordered relocation overlap, deterministic valid OMF, and the separate 0xC1FF byte-aligned layout/residual gates. Header-dependent accepted owners are revalidated by the full aggregate."
th04-main-spark-render-asm-v189,th04-main,code-region,CIRCLE_TEXT,0x1710,0xDA00,0x66,0x66,reviewed,original-asm,exact,spark_render_asm_owner,src/main/spark/render.asm,ev-th04-main-spark-lifecycle-boundaries-v186;ev-th04-main-circle-lowlevel-render-origin-v189;ev-th04-main-circle-lowlevel-render-codegen-negative-v189;ev-th04-main-circle-lowlevel-render-omf-probe-v189;ev-th04-main-spark-render-boundary-v189;ev-th04-main-spark-render-toolchain-v189;ev-th04-main-spark-render-omf-v189;ev-th04-main-spark-render-cold-v189;ev-th04-main-spark-render-layout-v189;ev-th04-main-spark-render-raw-v189;ev-th04-main-spark-render-aggregate-candidate-v189;ev-th04-main-target;ev-th04-main-format-integrity;ev-toolchain-surfaces;ev-ledger-consistency-exact14;ev-th04-main-spark-render-aggregate-final-v189;ev-th04-main-circle-lowlevel-render-lf-source-rebind-v189,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-item-splash-dot-render-asm-v189 --run-id gptweb-v189-circle-lowlevel-render-focused-lf-003,Evidence-backed original-style symbolic TASM exactly reconstructs the complete 0x66 physical spark renderer owner: the 0x65 function body plus its genuine source-owned EVEN byte. Independent TH05 target identity and bounded legal TC4J negatives support origin classification; focused and candidate aggregate replays prove linked raw/MAP/relocation exactness; the 223-owner post-promotion aggregate revalidates the complete tracked default exact cohort; committed-LF focused and final aggregate replays rebind exactness to the source bytes stored by Git.
th04-main-item-splash-dot-render-asm-v189,th04-main,function,CIRCLE_TEXT,0x1842,0xDB32,0x1C,0x1C,reviewed,original-asm,exact,item_splash_dot_render_asm,src/main/item/splash_dot_render.asm,ev-th04-main-spark-lifecycle-boundaries-v186;ev-th04-main-circle-lowlevel-render-origin-v189;ev-th04-main-circle-lowlevel-render-codegen-negative-v189;ev-th04-main-circle-lowlevel-render-omf-probe-v189;ev-th04-main-item-splash-dot-render-boundary-v189;ev-th04-main-item-splash-dot-render-toolchain-v189;ev-th04-main-item-splash-dot-render-omf-v189;ev-th04-main-item-splash-dot-render-cold-v189;ev-th04-main-item-splash-dot-render-layout-v189;ev-th04-main-item-splash-dot-render-raw-v189;ev-th04-main-item-splash-dot-render-aggregate-candidate-v189;ev-th04-main-target;ev-th04-main-format-integrity;ev-toolchain-surfaces;ev-ledger-consistency-exact14;ev-th04-main-item-splash-dot-render-aggregate-final-v189;ev-th04-main-circle-lowlevel-render-lf-source-rebind-v189,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-item-splash-dot-render-asm-v189 --run-id gptweb-v189-circle-lowlevel-render-focused-lf-003,Evidence-backed original-style symbolic TASM exactly reconstructs the complete 0x1C splash-dot primitive. The independently attested TH04/TH05 bodies are byte-identical; bounded legal TC4J probes remain nonexact. Focused and candidate aggregate replays prove linked raw/MAP/relocation exactness; the 223-owner post-promotion aggregate revalidates the complete tracked default exact cohort; committed-LF focused and final aggregate replays rebind exactness to the source bytes stored by Git.
